STDATUM;AIRLINE;TRIP;AD;AIRLINE_VK;TRIP_VK;STDATUM_VK;AD_VK;SCHENGEN;ABFERTIGUNGSART;TYP;POS;ROU;STTIME;SIKA
20160706;AB;8833;A;AB;8856;20160706;D;SCHENGEN;J;320;;NAP;1735;180
20160706;AB;8856;D;AB;8833;20160706;A;SCHENGEN;J;320;;OLB;1820;180
20160706;AB;8857;A;AB;6532;20160707;D;SCHENGEN;J;320;16;OLB;2220;180
20160707;AB;6532;D;AB;8857;20160706;A;SCHENGEN;J;320;16;TXL;730;180
20160706;AB;8885;A;AB;8884;20160706;D;SCHENGEN;J;DH4;42;FLR;1955;76
20160706;AB;8884;D;AB;8885;20160706;A;SCHENGEN;J;DH4;42;FLR;2025;76
20160707;AB;3327;A;AB;3326;20160707;D;SCHENGEN;J;320;17;PMI;1640;180
20160707;AB;3326;D;AB;3327;20160707;A;SCHENGEN;J;320;17;PMI;1730;180
20160707;AB;3353;A;AB;8856;20160707;D;SCHENGEN;J;73H;14;IBZ;1705;186
20160707;AB;8856;D;AB;3353;20160707;A;SCHENGEN;J;73H;14;OLB;1820;186
20160707;AB;3397;A;AB;6532;20160708;D;SCHENGEN;J;320;34;PMI;2210;180
20160708;AB;6532;D;AB;3397;20160707;A;SCHENGEN;J;320;34;TXL;730;180
20160707;AB;3669;A;AB;3352;20160707;D;SCHENGEN;J;73H;14;ALC;1120;186
20160707;AB;3352;D;AB;3669;20160707;A;SCHENGEN;J;73H;14;IBZ;1205;186
20160707;AB;6531;A;AB;6534;20160707;D;SCHENGEN;J;320;13;TXL;755;180
20160707;AB;6534;D;AB;6531;20160707;A;SCHENGEN;J;320;13;TXL;840;180
20160707;AB;6535;A;AB;6658;20160707;D;SCHENGEN;J;73W;30;TXL;930;144
20160707;AB;6658;D;AB;6535;20160707;A;SCHENGEN;J;73W;30;HAM;1430;144
20160707;AB;6537;A;AB;8798;20160707;D;SCHENGEN;J;320;56;TXL;1045;180
20160707;AB;8798;D;AB;6537;20160707;A;SCHENGEN;J;320;56;CTA;1130;180
20160707;AB;6545;A;AB;6548;20160707;D;SCHENGEN;J;DH4;63D;TXL;1410;76
20160707;AB;6548;D;AB;6545;20160707;A;SCHENGEN;J;DH4;63D;TXL;1500;76
20160707;AB;6551;A;AB;6552;20160707;D;SCHENGEN;J;73H;15;TXL;1620;186
20160707;AB;6552;D;AB;6551;20160707;A;SCHENGEN;J;73H;15;TXL;1705;186
20160707;AB;6553;A;AB;6556;20160707;D;SCHENGEN;J;320;13;TXL;1815;180
20160707;AB;6556;D;AB;6553;20160707;A;SCHENGEN;J;320;13;TXL;1900;180
20160707;AB;6557;A;AB;6560;20160707;D;SCHENGEN;J;73H;15;TXL;2020;186
20160707;AB;6560;D;AB;6557;20160707;A;SCHENGEN;J;73H;15;TXL;2105;186
20160707;AB;6563;A;AB;6530;20160708;D;SCHENGEN;J;DH4;63D;TXL;2250;76
20160708;AB;6530;D;AB;6563;20160707;A;SCHENGEN;J;DH4;63D;TXL;615;76
20160707;AB;6611;A;AB;8778;20160707;D;SCHENGEN;J;DH4;61D;HAJ;950;76
20160707;AB;8778;D;AB;6611;20160707;A;SCHENGEN;J;DH4;61D;VCE;1030;76
20160707;AB;6613;A;AB;6614;20160707;D;SCHENGEN;J;DH4;62D;HAJ;1805;76
20160707;AB;6614;D;AB;6613;20160707;A;SCHENGEN;J;DH4;62D;HAJ;1840;76
20160707;AB;6615;A;AB;6610;20160708;D;SCHENGEN;J;DH4;63D;HAJ;2130;76
20160708;AB;6610;D;AB;6615;20160707;A;SCHENGEN;J;DH4;63D;HAJ;705;76
20160707;AB;6651;A;AB;6652;20160707;D;SCHENGEN;J;320;13;HAM;745;180
20160707;AB;6652;D;AB;6651;20160707;A;SCHENGEN;J;320;13;HAM;830;180
20160707;AB;6653;A;AB;6540;20160707;D;SCHENGEN;J;73W;13;HAM;945;144
20160707;AB;6540;D;AB;6653;20160707;A;SCHENGEN;J;73W;13;TXL;1025;144
20160707;AB;6661;A;AB;6662;20160707;D;SCHENGEN;J;73W;17;HAM;1745;144
20160707;AB;6662;D;AB;6661;20160707;A;SCHENGEN;J;73W;17;HAM;1830;144
20160707;AB;6663;A;AB;6664;20160707;D;SCHENGEN;J;320;13;HAM;1935;180
20160707;AB;6664;D;AB;6663;20160707;A;SCHENGEN;J;320;13;HAM;2020;180
20160707;AB;6665;A;AB;6650;20160708;D;SCHENGEN;J;73W;13;HAM;2145;144
20160708;AB;6650;D;AB;6665;20160707;A;SCHENGEN;J;73W;13;HAM;630;144
20160707;AB;6832;A;AB;6835;20160707;D;SCHENGEN;J;DH4;43;DUS;730;76
20160707;AB;6835;D;AB;6832;20160707;A;SCHENGEN;J;DH4;43;DUS;800;76
20160707;AB;6834;A;AB;6837;20160707;D;SCHENGEN;J;DH4;62D;DUS;950;76
20160707;AB;6837;D;AB;6834;20160707;A;SCHENGEN;J;DH4;62D;DUS;1020;76
20160707;AB;6838;A;AB;6841;20160707;D;SCHENGEN;J;DH4;62D;DUS;1405;76
20160707;AB;6841;D;AB;6838;20160707;A;SCHENGEN;J;DH4;62D;DUS;1435;76
20160707;AB;6842;A;AB;6845;20160707;D;SCHENGEN;J;DH4;61D;DUS;1745;76
20160707;AB;6845;D;AB;6842;20160707;A;SCHENGEN;J;DH4;61D;DUS;1815;76
20160707;AB;6846;A;AB;6833;20160708;D;SCHENGEN;J;DH4;64D;DUS;2050;76
20160708;AB;6833;D;AB;6846;20160707;A;SCHENGEN;J;DH4;64D;DUS;615;76
20160707;AB;7577;A;AB;7576;20160707;D;SCHENGEN;J;321;13;PMI;1650;210
20160707;AB;7576;D;AB;7577;20160707;A;SCHENGEN;J;321;13;PMI;1745;210
20160707;AB;7689;A;AB;7778;20160708;D;SCHENGEN;J;321;16;PMI;2245;210
20160708;AB;7778;D;AB;7689;20160707;A;SCHENGEN;J;321;16;PMI;600;210
20160707;AB;7779;A;AB;7688;20160707;D;SCHENGEN;J;321;13;PMI;1050;210
20160707;AB;7688;D;AB;7779;20160707;A;SCHENGEN;J;321;13;PMI;1140;210
20160707;AB;8779;A;AB;6612;20160707;D;SCHENGEN;J;DH4;63D;VCE;1345;76
20160707;AB;6612;D;AB;8779;20160707;A;SCHENGEN;J;DH4;63D;HAJ;1515;76
20160707;AB;8799;A;AB;3396;20160707;D;SCHENGEN;J;320;18;CTA;1640;180
20160707;AB;3396;D;AB;8799;20160707;A;SCHENGEN;J;320;18;PMI;1725;180
20160707;AB;8857;A;AB;8832;20160708;D;SCHENGEN;J;73H;10;OLB;2220;186
20160708;AB;8832;D;AB;8857;20160707;A;SCHENGEN;J;73H;10;NAP;630;186
20160707;AB;8885;A;AB;8884;20160707;D;SCHENGEN;J;DH4;43;FLR;1955;76
20160707;AB;8884;D;AB;8885;20160707;A;SCHENGEN;J;DH4;43;FLR;2025;76
20160708;AB;2539;A;AB;8856;20160709;D;SCHENGEN;J;73H;55;AGP;2245;186
20160709;AB;8856;D;AB;2539;20160708;A;SCHENGEN;J;73H;55;OLB;550;186
20160708;AB;3327;A;AB;3326;20160708;D;SCHENGEN;J;320;14;PMI;1115;180
20160708;AB;3326;D;AB;3327;20160708;A;SCHENGEN;J;320;14;PMI;1200;180
20160708;AB;3397;A;AB;3946;20160708;D;SCHENGEN;J;320;54;PMI;1615;180
20160708;AB;3946;D;AB;3397;20160708;A;SCHENGEN;J;320;54;SKG;1755;180
20160708;AB;3947;A;AB;3668;20160709;D;SCHENGEN;J;320;56;SKG;2315;180
20160709;AB;3668;D;AB;3947;20160708;A;SCHENGEN;J;320;56;ALC;550;180
20160708;AB;6535;A;AB;8778;20160708;D;SCHENGEN;J;73W;12;TXL;930;144
20160708;AB;8778;D;AB;6535;20160708;A;SCHENGEN;J;73W;12;VCE;1030;144
20160708;AB;6537;A;AB;3396;20160708;D;SCHENGEN;J;320;46;TXL;1045;180
20160708;AB;3396;D;AB;6537;20160708;A;SCHENGEN;J;320;46;PMI;1130;180
20160708;AB;6545;A;AB;6548;20160708;D;SCHENGEN;J;DH4;61D;TXL;1410;76
20160708;AB;6548;D;AB;6545;20160708;A;SCHENGEN;J;DH4;61D;TXL;1500;76
20160708;AB;6551;A;AB;6552;20160708;D;SCHENGEN;J;73H;15;TXL;1620;186
20160708;AB;6552;D;AB;6551;20160708;A;SCHENGEN;J;73H;15;TXL;1705;186
20160708;AB;6553;A;AB;6556;20160708;D;SCHENGEN;J;320;13;TXL;1815;180
20160708;AB;6556;D;AB;6553;20160708;A;SCHENGEN;J;320;13;TXL;1900;180
20160708;AB;6557;A;AB;6560;20160708;D;SCHENGEN;J;73H;11;TXL;2020;186
20160708;AB;6560;D;AB;6557;20160708;A;SCHENGEN;J;73H;11;TXL;2105;186
20160708;AB;6563;A;AB;6530;20160709;D;SCHENGEN;J;DH4;61D;TXL;2250;76
20160709;AB;6530;D;AB;6563;20160708;A;SCHENGEN;J;DH4;61D;TXL;610;76
20160708;AB;6611;A;AB;6894;20160708;D;SCHENGEN;J;DH4;61D;HAJ;950;76
20160708;AB;6894;D;AB;6611;20160708;A;SCHENGEN;J;DH4;61D;GWT;1025;76
20160708;AB;6613;A;AB;6614;20160708;D;SCHENGEN;J;DH4;56;HAJ;1805;76
20160708;AB;6614;D;AB;6613;20160708;A;SCHENGEN;J;DH4;56;HAJ;1840;76
20160708;AB;6615;A;AB;8884;20160709;D;SCHENGEN;J;DH4;62D;HAJ;2130;76
20160709;AB;8884;D;AB;6615;20160708;A;SCHENGEN;J;DH4;62D;FLR;720;76
20160708;AB;6651;A;AB;6652;20160708;D;SCHENGEN;J;320;13;HAM;745;180
20160708;AB;6652;D;AB;6651;20160708;A;SCHENGEN;J;320;13;HAM;830;180
20160708;AB;6653;A;AB;6540;20160708;D;SCHENGEN;J;73W;13;HAM;945;144
20160708;AB;6540;D;AB;6653;20160708;A;SCHENGEN;J;73W;13;TXL;1025;144
20160708;AB;6661;A;AB;6662;20160708;D;SCHENGEN;J;73W;12;HAM;1745;144
20160708;AB;6662;D;AB;6661;20160708;A;SCHENGEN;J;73W;12;HAM;1830;144
20160708;AB;6663;A;AB;6664;20160708;D;SCHENGEN;J;320;13;HAM;1935;180
20160708;AB;6664;D;AB;6663;20160708;A;SCHENGEN;J;320;13;HAM;2020;180
20160708;AB;6665;A;AB;6650;20160709;D;SCHENGEN;J;73W;13;HAM;2145;144
20160709;AB;6650;D;AB;6665;20160708;A;SCHENGEN;J;73W;13;HAM;630;144
20160708;AB;6832;A;AB;6835;20160708;D;SCHENGEN;J;DH4;43;DUS;730;76
20160708;AB;6835;D;AB;6832;20160708;A;SCHENGEN;J;DH4;43;DUS;800;76
20160708;AB;6834;A;AB;6837;20160708;D;SCHENGEN;J;DH4;62D;DUS;950;76
20160708;AB;6837;D;AB;6834;20160708;A;SCHENGEN;J;DH4;62D;DUS;1020;76
20160708;AB;6838;A;AB;6841;20160708;D;SCHENGEN;J;DH4;62D;DUS;1405;76
20160708;AB;6841;D;AB;6838;20160708;A;SCHENGEN;J;DH4;62D;DUS;1435;76
20160708;AB;6842;A;AB;6845;20160708;D;SCHENGEN;J;DH4;55;DUS;1745;76
20160708;AB;6845;D;AB;6842;20160708;A;SCHENGEN;J;DH4;55;DUS;1815;76
20160708;AB;6846;A;AB;6833;20160709;D;SCHENGEN;J;DH4;64D;DUS;2050;76
20160709;AB;6833;D;AB;6846;20160708;A;SCHENGEN;J;DH4;64D;DUS;615;76
20160708;AB;6895;A;AB;6612;20160708;D;SCHENGEN;J;DH4;63D;GWT;1410;76
20160708;AB;6612;D;AB;6895;20160708;A;SCHENGEN;J;DH4;63D;HAJ;1515;76
20160708;AB;7577;A;AB;7576;20160708;D;SCHENGEN;J;321;17;PMI;1650;210
20160708;AB;7576;D;AB;7577;20160708;A;SCHENGEN;J;321;17;PMI;1735;210
20160708;AB;7689;A;AB;7778;20160709;D;SCHENGEN;J;321;16;PMI;2245;210
20160709;AB;7778;D;AB;7689;20160708;A;SCHENGEN;J;321;16;PMI;600;210
20160708;AB;7779;A;AB;7688;20160708;D;SCHENGEN;J;321;13;PMI;1050;210
20160708;AB;7688;D;AB;7779;20160708;A;SCHENGEN;J;321;13;PMI;1140;210
20160708;AB;8779;A;AB;6658;20160708;D;SCHENGEN;J;73W;13;VCE;1345;144
20160708;AB;6658;D;AB;8779;20160708;A;SCHENGEN;J;73W;13;HAM;1430;144
20160708;AB;8833;A;AB;2538;20160708;D;SCHENGEN;J;73H;13;NAP;1545;186
20160708;AB;2538;D;AB;8833;20160708;A;SCHENGEN;J;73H;13;AGP;1630;186
20160708;AB;8857;A;AB;8856;20160708;D;SCHENGEN;J;73H;13;OLB;805;186
20160708;AB;8856;D;AB;8857;20160708;A;SCHENGEN;J;73H;13;OLB;850;186
20160708;AB;8885;A;AB;8884;20160708;D;SCHENGEN;J;DH4;43;FLR;1955;76
20160708;AB;8884;D;AB;8885;20160708;A;SCHENGEN;J;DH4;43;FLR;2025;76
20160709;AB;2043;A;AB;3968;20160710;D;SCHENGEN;J;73W;31;PVK;2000;144
20160710;AB;3968;D;AB;2043;20160709;A;SCHENGEN;J;73W;31;MLA;810;144
20160709;AB;2949;A;AB;6530;20160710;D;NSCHENGEN;J;DH4;61D;GCI;1900;76
20160710;AB;6530;D;AB;2949;20160709;A;SCHENGEN;J;DH4;61D;TXL;615;76
20160709;AB;3327;A;AB;3326;20160709;D;SCHENGEN;J;320;14;PMI;1125;180
20160709;AB;3326;D;AB;3327;20160709;A;SCHENGEN;J;320;14;PMI;1215;180
20160709;AB;3353;A;AB;8798;20160709;D;SCHENGEN;J;73H;10;IBZ;1540;186
20160709;AB;8798;D;AB;3353;20160709;A;SCHENGEN;J;73H;10;CTA;1625;186
20160709;AB;3397;A;AB;3396;20160709;D;SCHENGEN;J;320;13;PMI;1640;180
20160709;AB;3396;D;AB;3397;20160709;A;SCHENGEN;J;320;13;PMI;1725;180
20160709;AB;3531;A;AB;6833;20160710;D;SCHENGEN;J;DH4;63D;RMI;2255;76
20160710;AB;6833;D;AB;3531;20160709;A;SCHENGEN;J;DH4;63D;DUS;615;76
20160709;AB;3669;A;AB;8832;20160709;D;SCHENGEN;J;320;12;ALC;1120;180
20160709;AB;8832;D;AB;3669;20160709;A;SCHENGEN;J;320;12;NAP;1205;180
20160709;AB;3707;A;AB;3530;20160709;D;NSCHENGEN;J;DH4;62D;JER;1855;76
20160709;AB;3530;D;AB;3707;20160709;A;SCHENGEN;J;DH4;62D;RMI;1925;76
20160709;AB;3947;A;AB;3498;20160710;D;SCHENGEN;J;320;16;SKG;2320;180
20160710;AB;3498;D;AB;3947;20160709;A;SCHENGEN;J;320;16;PMI;600;180
20160709;AB;6535;A;AB;6540;20160709;D;SCHENGEN;J;73W;13;TXL;930;144
20160709;AB;6540;D;AB;6535;20160709;A;SCHENGEN;J;73W;13;TXL;1030;144
20160709;AB;6545;A;AB;3706;20160709;D;SCHENGEN;J;DH4;54;TXL;1410;76
20160709;AB;3706;D;AB;6545;20160709;A;NSCHENGEN;J;DH4;54;JER;1440;76
20160709;AB;6553;A;AB;6556;20160709;D;SCHENGEN;J;73W;13;TXL;1815;144
20160709;AB;6556;D;AB;6553;20160709;A;SCHENGEN;J;73W;13;TXL;1900;144
20160709;AB;6653;A;AB;8778;20160709;D;SCHENGEN;J;73W;54;HAM;945;144
20160709;AB;8778;D;AB;6653;20160709;A;SCHENGEN;J;73W;54;VCE;1030;144
20160709;AB;6834;A;AB;6837;20160709;D;SCHENGEN;J;DH4;52;DUS;950;76
20160709;AB;6837;D;AB;6834;20160709;A;SCHENGEN;J;DH4;52;DUS;1020;76
20160709;AB;6838;A;AB;2948;20160709;D;SCHENGEN;J;DH4;53;DUS;1405;76
20160709;AB;2948;D;AB;6838;20160709;A;NSCHENGEN;J;DH4;53;GCI;1435;76
20160709;AB;6895;A;AB;6894;20160710;D;SCHENGEN;J;DH4;62D;GWT;2040;76
20160710;AB;6894;D;AB;6895;20160709;A;SCHENGEN;J;DH4;62D;GWT;725;76
20160709;AB;7577;A;AB;7576;20160709;D;SCHENGEN;J;321;43;PMI;1650;210
20160709;AB;7576;D;AB;7577;20160709;A;SCHENGEN;J;321;43;PMI;1745;210
20160709;AB;7689;A;AB;7778;20160710;D;SCHENGEN;J;321;13;PMI;2245;210
20160710;AB;7778;D;AB;7689;20160709;A;SCHENGEN;J;321;13;PMI;600;210
20160709;AB;7779;A;AB;7688;20160709;D;SCHENGEN;J;321;53;PMI;1050;210
20160709;AB;7688;D;AB;7779;20160709;A;SCHENGEN;J;321;53;PMI;1140;210
20160709;AB;8779;A;AB;2042;20160709;D;SCHENGEN;J;73W;13;VCE;1345;144
20160709;AB;2042;D;AB;8779;20160709;A;SCHENGEN;J;73W;13;PVK;1435;144
20160709;AB;8799;A;AB;2732;20160710;D;SCHENGEN;J;73H;;CTA;2135;186
20160710;AB;2732;D;AB;8799;20160709;A;NSCHENGEN;C;73H;;HRG;600;186
20160709;AB;8833;A;AB;3946;20160709;D;SCHENGEN;J;320;12;NAP;1620;180
20160709;AB;3946;D;AB;8833;20160709;A;SCHENGEN;J;320;12;SKG;1705;180
20160709;AB;8857;A;AB;3352;20160709;D;SCHENGEN;J;73H;56;OLB;950;186
20160709;AB;3352;D;AB;8857;20160709;A;SCHENGEN;J;73H;56;IBZ;1040;186
20160709;AB;8885;A;AB;6894;20160709;D;SCHENGEN;J;DH4;52;FLR;1625;76
20160709;AB;6894;D;AB;8885;20160709;A;SCHENGEN;J;DH4;52;GWT;1700;76
20160710;AB;2733;A;AB;8798;20160710;D;NSCHENGEN;C;73H;15;HRG;1600;186
20160710;AB;8798;D;AB;2733;20160710;A;SCHENGEN;J;73H;15;CTA;1645;186
20160710;AB;3397;A;AB;3396;20160710;D;SCHENGEN;J;320;12;PMI;1640;180
20160710;AB;3396;D;AB;3397;20160710;A;SCHENGEN;J;320;12;PMI;1725;180
20160710;AB;3499;A;AB;8832;20160710;D;SCHENGEN;J;320;14;PMI;1120;180
20160710;AB;8832;D;AB;3499;20160710;A;SCHENGEN;J;320;14;NAP;1205;180
20160710;AB;3969;A;AB;8778;20160710;D;SCHENGEN;J;73W;13;MLA;1335;144
20160710;AB;8778;D;AB;3969;20160710;A;SCHENGEN;J;73W;13;VCE;1425;144
20160710;AB;6535;A;AB;6540;20160710;D;SCHENGEN;J;DH4;44;TXL;930;76
20160710;AB;6540;D;AB;6535;20160710;A;SCHENGEN;J;DH4;44;TXL;1030;76
20160710;AB;6545;A;AB;6548;20160710;D;SCHENGEN;J;DH4;52;TXL;1410;76
20160710;AB;6548;D;AB;6545;20160710;A;SCHENGEN;J;DH4;52;TXL;1500;76
20160710;AB;6553;A;AB;6556;20160710;D;SCHENGEN;J;319;13;TXL;1815;150
20160710;AB;6556;D;AB;6553;20160710;A;SCHENGEN;J;319;13;TXL;1900;150
20160710;AB;6557;A;AB;6560;20160710;D;SCHENGEN;J;320;14;TXL;2020;180
20160710;AB;6560;D;AB;6557;20160710;A;SCHENGEN;J;320;14;TXL;2105;180
20160710;AB;6659;A;AB;6660;20160710;D;SCHENGEN;J;320;13;HAM;1535;180
20160710;AB;6660;D;AB;6659;20160710;A;SCHENGEN;J;320;13;HAM;1620;180
20160710;AB;6663;A;AB;6664;20160710;D;SCHENGEN;J;320;13;HAM;1935;180
20160710;AB;6664;D;AB;6663;20160710;A;SCHENGEN;J;320;13;HAM;2020;180
20160710;AB;6834;A;AB;6837;20160710;D;SCHENGEN;J;DH4;55;DUS;950;76
20160710;AB;6837;D;AB;6834;20160710;A;SCHENGEN;J;DH4;55;DUS;1020;76
20160710;AB;6895;A;AB;8884;20160710;D;SCHENGEN;J;DH4;55;GWT;1105;76
20160710;AB;8884;D;AB;6895;20160710;A;SCHENGEN;J;DH4;55;FLR;1135;76
20160710;AB;7577;A;AB;7576;20160710;D;SCHENGEN;J;321;13;PMI;1650;210
20160710;AB;7576;D;AB;7577;20160710;A;SCHENGEN;J;321;13;PMI;1745;210
20160710;AB;7779;A;AB;7688;20160710;D;SCHENGEN;J;321;13;PMI;1050;210
20160710;AB;7688;D;AB;7779;20160710;A;SCHENGEN;J;321;13;PMI;1140;210
20160710;AB;8779;A;AB;8856;20160710;D;SCHENGEN;J;73W;14;VCE;1740;144
20160710;AB;8856;D;AB;8779;20160710;A;SCHENGEN;J;73W;14;OLB;1820;144
20160710;AB;8833;A;AB;2538;20160710;D;SCHENGEN;J;320;14;NAP;1620;180
20160710;AB;2538;D;AB;8833;20160710;A;SCHENGEN;J;320;14;AGP;1705;180
20160710;AB;8885;A;AB;6614;20160710;D;SCHENGEN;J;DH4;53;FLR;1625;76
20160710;AB;6614;D;AB;8885;20160710;A;SCHENGEN;J;DH4;53;HAJ;1840;76
20160704;AF;1408;A;AF;1409;20160704;D;SCHENGEN;J;AR8;14;CDG;1010;95
20160704;AF;1409;D;AF;1408;20160704;A;SCHENGEN;J;AR8;14;CDG;1050;95
20160704;AF;1508;A;AF;1509;20160704;D;SCHENGEN;J;AR8;14;CDG;1425;95
20160704;AF;1509;D;AF;1508;20160704;A;SCHENGEN;J;AR8;14;CDG;1505;95
20160704;AF;1608;A;AF;1609;20160705;D;SCHENGEN;J;AR8;14;CDG;2200;95
20160705;AF;1609;D;AF;1608;20160704;A;SCHENGEN;J;AR8;14;CDG;635;95
20160704;AF;1808;A;AF;1809;20160704;D;SCHENGEN;J;AR8;14;CDG;1840;95
20160704;AF;1809;D;AF;1808;20160704;A;SCHENGEN;J;AR8;14;CDG;1920;95
20160705;AF;1408;A;AF;1409;20160705;D;SCHENGEN;J;AR8;14;CDG;1010;95
20160705;AF;1409;D;AF;1408;20160705;A;SCHENGEN;J;AR8;14;CDG;1050;95
20160705;AF;1508;A;AF;1509;20160705;D;SCHENGEN;J;AR8;14;CDG;1425;95
20160705;AF;1509;D;AF;1508;20160705;A;SCHENGEN;J;AR8;14;CDG;1505;95
20160705;AF;1608;A;AF;1609;20160706;D;SCHENGEN;J;AR8;14;CDG;2200;95
20160706;AF;1609;D;AF;1608;20160705;A;SCHENGEN;J;AR8;14;CDG;635;95
20160705;AF;1808;A;AF;1809;20160705;D;SCHENGEN;J;AR8;14;CDG;1840;95
20160705;AF;1809;D;AF;1808;20160705;A;SCHENGEN;J;AR8;14;CDG;1920;95
20160706;AF;1408;A;AF;1409;20160706;D;SCHENGEN;J;AR8;14;CDG;1010;95
20160706;AF;1409;D;AF;1408;20160706;A;SCHENGEN;J;AR8;14;CDG;1050;95
20160706;AF;1508;A;AF;1509;20160706;D;SCHENGEN;J;AR8;14;CDG;1425;95
20160706;AF;1509;D;AF;1508;20160706;A;SCHENGEN;J;AR8;14;CDG;1505;95
20160706;AF;1608;A;AF;1609;20160707;D;SCHENGEN;J;AR8;14;CDG;2200;95
20160707;AF;1609;D;AF;1608;20160706;A;SCHENGEN;J;AR8;14;CDG;635;95
20160706;AF;1808;A;AF;1809;20160706;D;SCHENGEN;J;AR8;14;CDG;1840;95
20160706;AF;1809;D;AF;1808;20160706;A;SCHENGEN;J;AR8;14;CDG;1920;95
20160707;AF;1408;A;AF;1409;20160707;D;SCHENGEN;J;AR8;14;CDG;1010;95
20160707;AF;1409;D;AF;1408;20160707;A;SCHENGEN;J;AR8;14;CDG;1050;95
20160707;AF;1508;A;AF;1509;20160707;D;SCHENGEN;J;AR8;14;CDG;1425;95
20160707;AF;1509;D;AF;1508;20160707;A;SCHENGEN;J;AR8;14;CDG;1505;95
20160707;AF;1608;A;AF;1609;20160708;D;SCHENGEN;J;AR8;14;CDG;2200;95
20160708;AF;1609;D;AF;1608;20160707;A;SCHENGEN;J;AR8;14;CDG;635;95
20160707;AF;1808;A;AF;1809;20160707;D;SCHENGEN;J;AR8;14;CDG;1840;95
20160707;AF;1809;D;AF;1808;20160707;A;SCHENGEN;J;AR8;14;CDG;1920;95
20160708;AF;1408;A;AF;1409;20160708;D;SCHENGEN;J;AR8;14;CDG;1010;95
20160708;AF;1409;D;AF;1408;20160708;A;SCHENGEN;J;AR8;14;CDG;1050;95
20160708;AF;1508;A;AF;1509;20160708;D;SCHENGEN;J;AR8;14;CDG;1425;95
20160708;AF;1509;D;AF;1508;20160708;A;SCHENGEN;J;AR8;14;CDG;1505;95
20160708;AF;1608;A;AF;1609;20160709;D;SCHENGEN;J;AR8;14;CDG;2200;95
20160709;AF;1609;D;AF;1608;20160708;A;SCHENGEN;J;AR8;14;CDG;635;95
20160708;AF;1808;A;AF;1809;20160708;D;SCHENGEN;J;AR8;14;CDG;1840;95
20160708;AF;1809;D;AF;1808;20160708;A;SCHENGEN;J;AR8;14;CDG;1920;95
20160709;AF;1408;A;AF;1409;20160709;D;SCHENGEN;J;AR8;14;CDG;1010;95
20160709;AF;1409;D;AF;1408;20160709;A;SCHENGEN;J;AR8;14;CDG;1050;95
20160709;AF;1508;A;AF;1509;20160709;D;SCHENGEN;J;AR8;14;CDG;1425;95
20160709;AF;1509;D;AF;1508;20160709;A;SCHENGEN;J;AR8;14;CDG;1505;95
20160709;AF;1808;A;AF;1609;20160710;D;SCHENGEN;J;AR8;14;CDG;1840;95
20160710;AF;1609;D;AF;1808;20160709;A;SCHENGEN;J;AR8;14;CDG;635;95
20160710;AF;1408;A;AF;1409;20160710;D;SCHENGEN;J;AR8;14;CDG;1010;95
20160710;AF;1409;D;AF;1408;20160710;A;SCHENGEN;J;AR8;14;CDG;1050;95
20160710;AF;1508;A;AF;1509;20160710;D;SCHENGEN;J;AR8;14;CDG;1425;95
20160710;AF;1509;D;AF;1508;20160710;A;SCHENGEN;J;AR8;14;CDG;1505;95
20160710;AF;1808;A;AF;1809;20160710;D;SCHENGEN;J;AR8;14;CDG;1840;95
20160710;AF;1809;D;AF;1808;20160710;A;SCHENGEN;J;AR8;14;CDG;1920;95
20160704;BA;918;A;BA;919;20160704;D;NSCHENGEN;J;320;16;LHR;1040;168
20160704;BA;919;D;BA;918;20160704;A;NSCHENGEN;J;320;16;LHR;1120;168
20160704;BA;920;A;BA;921;20160704;D;NSCHENGEN;J;319;16;LHR;1820;143
20160704;BA;921;D;BA;920;20160704;A;NSCHENGEN;J;319;16;LHR;1900;143
20160705;BA;918;A;BA;919;20160705;D;NSCHENGEN;J;319;16;LHR;1040;143
20160705;BA;919;D;BA;918;20160705;A;NSCHENGEN;J;319;16;LHR;1120;143
20160705;BA;920;A;BA;921;20160705;D;NSCHENGEN;J;319;16;LHR;1820;143
20160705;BA;921;D;BA;920;20160705;A;NSCHENGEN;J;319;16;LHR;1900;143
20160706;BA;918;A;BA;919;20160706;D;NSCHENGEN;J;319;16;LHR;1035;143
20160706;BA;919;D;BA;918;20160706;A;NSCHENGEN;J;319;16;LHR;1120;143
20160706;BA;920;A;BA;921;20160706;D;NSCHENGEN;J;319;16;LHR;1820;143
20160706;BA;921;D;BA;920;20160706;A;NSCHENGEN;J;319;16;LHR;1900;143
20160707;BA;918;A;BA;919;20160707;D;NSCHENGEN;J;320;9;LHR;1040;168
20160707;BA;919;D;BA;918;20160707;A;NSCHENGEN;J;320;9;LHR;1120;168
20160707;BA;920;A;BA;921;20160707;D;NSCHENGEN;J;319;16;LHR;1820;143
20160707;BA;921;D;BA;920;20160707;A;NSCHENGEN;J;319;16;LHR;1900;143
20160708;BA;918;A;BA;919;20160708;D;NSCHENGEN;J;320;16;LHR;1040;168
20160708;BA;919;D;BA;918;20160708;A;NSCHENGEN;J;320;16;LHR;1120;168
20160708;BA;920;A;BA;921;20160708;D;NSCHENGEN;J;319;16;LHR;1820;143
20160708;BA;921;D;BA;920;20160708;A;NSCHENGEN;J;319;16;LHR;1900;143
20160709;BA;918;A;BA;919;20160709;D;NSCHENGEN;J;320;9;LHR;1035;168
